l1x, l1y, l1z, l2x, l2y, l2z, l3x, l3y, l3z, l4x, l4y, l4z, l5x, l5y, l5z, l6x, l6y, l6z 
285.639, -27.0882, -269.999, 114.201, 269.852, -257.687, -119.361, 206.739, -270.001, -290.799, 36.0254, -257.687, -119.36, -260.915, -269.999, 114.201, -197.801, -257.687, 
286.205, -28.0686, -269.999, 113.721, 270.683, -258.979, -118.795, 205.758, -270.001, -291.279, 36.8568, -258.979, -118.794, -261.895, -269.999, 113.721, -196.97, -258.979, 
286.807, -29.1108, -269.999, 113.24, 271.516, -260.304, -118.193, 204.716, -270.001, -291.76, 37.6896, -260.304, -118.193, -262.938, -269.999, 113.24, -196.137, -260.304, 
287.561, -30.4176, -269.999, 112.681, 272.484, -261.88, -117.438, 203.409, -270.001, -292.319, 38.6575, -261.88, -117.438, -264.244, -269.999, 112.681, -195.169, -261.88, 
288.19, -31.5065, -269.999, 112.254, 273.224, -263.113, -116.81, 202.32, -270.001, -292.746, 39.3977, -263.113, -116.81, -265.333, -269.999, 112.254, -194.429, -263.113, 
288.842, -32.6361, -269.999, 111.848, 273.927, -264.305, -116.158, 201.191, -270.001, -293.152, 40.1007, -264.305, -116.157, -266.463, -269.999, 111.848, -193.726, -264.305, 
289.447, -33.6839, -269.999, 111.506, 274.519, -265.325, -115.553, 200.143, -270.001, -293.494, 40.6926, -265.325, -115.552, -267.511, -269.999, 111.506, -193.134, -265.325, 
290.172, -34.9403, -269.999, 111.141, 275.151, -266.431, -114.827, 198.887, -270.001, -293.859, 41.3247, -266.431, -114.827, -268.767, -269.999, 111.141, -192.502, -266.431, 
290.928, -36.2485, -269.999, 110.814, 275.718, -267.438, -114.072, 197.578, -270.001, -294.186, 41.8917, -267.438, -114.072, -270.075, -269.999, 110.814, -191.935, -267.438, 
291.811, -37.7779, -269.999, 110.5, 276.262, -268.415, -113.189, 196.049, -270.001, -294.5, 42.4349, -268.415, -113.189, -271.605, -269.999, 110.5, -191.392, -268.415, 
292.703, -39.3229, -269.999, 110.26, 276.678, -269.172, -112.297, 194.504, -270.001, -294.74, 42.851, -269.172, -112.297, -273.15, -269.999, 110.26, -190.976, -269.172, 
293.444, -40.6063, -269.999, 110.119, 276.921, -269.618, -111.556, 193.22, -270.001, -294.88, 43.0944, -269.618, -111.556, -274.433, -269.999, 110.119, -190.732, -269.618, 
294.268, -42.0336, -269.999, 110.026, 277.082, -269.915, -110.732, 191.793, -270.001, -294.973, 43.2554, -269.915, -110.732, -275.86, -269.999, 110.026, -190.571, -269.915, 
294.998, -43.2987, -269.995, 110.17, 276.833, -270.001, -110.001, 190.528, -269.996, -294.83, 43.0064, -270.001, -110.001, -277.125, -269.995, 110.17, -190.82, -269.999, 
294.963, -43.2366, -269.881, 110.871, 275.62, -270.001, -110.037, 190.59, -269.881, -294.13, 41.7933, -270.001, -110.037, -277.064, -269.881, 110.871, -192.034, -269.999, 
294.892, -43.1132, -269.654, 111.484, 274.557, -270.001, -110.109, 190.714, -269.654, -293.516, 40.7304, -270.001, -110.109, -276.94, -269.654, 111.484, -193.097, -269.999, 
294.787, -42.9317, -269.321, 112.081, 273.524, -270.001, -110.213, 190.895, -269.321, -292.919, 39.6969, -270.001, -110.213, -276.759, -269.321, 112.081, -194.13, -269.999, 
294.652, -42.6983, -268.894, 112.659, 272.522, -270.001, -110.348, 191.129, -268.894, -292.341, 38.6952, -270.001, -110.348, -276.525, -268.894, 112.659, -195.132, -269.999, 
294.399, -42.2592, -268.098, 113.499, 271.068, -270.001, -110.602, 191.568, -268.098, -291.501, 37.2411, -270.001, -110.602, -276.086, -268.098, 113.499, -196.586, -269.999, 
294.124, -41.7829, -267.244, 114.227, 269.807, -270.001, -110.877, 192.044, -267.244, -290.773, 35.9795, -270.001, -110.877, -275.61, -267.244, 114.227, -197.847, -269.999, 
293.891, -41.3796, -266.529, 114.76, 268.885, -270.001, -111.11, 192.447, -266.529, -290.241, 35.0577, -270.001, -111.11, -275.207, -266.529, 114.759, -198.769, -269.999, 
293.572, -40.827, -265.56, 115.406, 267.764, -270.001, -111.429, 193, -265.56, -289.594, 33.9373, -270.001, -111.429, -274.654, -265.56, 115.406, -199.89, -269.999, 
293.215, -40.2087, -264.491, 116.052, 266.647, -270.001, -111.786, 193.618, -264.491, -288.949, 32.8197, -270.001, -111.786, -274.036, -264.491, 116.052, -201.007, -269.999, 
292.845, -39.569, -263.402, 116.657, 265.599, -270.001, -112.155, 194.258, -263.402, -288.344, 31.772, -270.001, -112.155, -273.396, -263.402, 116.656, -202.055, -269.999, 
292.41, -38.8148, -262.141, 117.309, 264.469, -270.001, -112.59, 195.012, -262.141, -287.691, 30.6416, -270.001, -112.59, -272.642, -262.141, 117.309, -203.185, -269.999, 
291.902, -37.9354, -260.701, 118.008, 263.259, -270.001, -113.098, 195.891, -260.701, -286.993, 29.432, -270.001, -113.098, -271.763, -260.701, 118.007, -204.395, -269.999, 
291.458, -37.1654, -259.468, 118.576, 262.274, -270.001, -113.543, 196.661, -259.468, -286.424, 28.447, -270.001, -113.543, -270.992, -259.468, 118.576, -205.38, -269.999, 
290.878, -36.1622, -257.898, 119.27, 261.073, -270.001, -114.122, 197.665, -257.898, -285.731, 27.2458, -270.001, -114.122, -269.989, -257.898, 119.27, -206.581, -269.999, 
290.36, -35.2645, -256.53, 119.854, 260.062, -270.001, -114.64, 198.562, -256.53, -285.147, 26.2347, -270.001, -114.64, -269.092, -256.53, 119.853, -207.592, -269.999, 
289.82, -34.3282, -255.14, 120.432, 259.06, -270.001, -115.181, 199.499, -255.14, -284.568, 25.2329, -270.001, -115.181, -268.155, -255.14, 120.432, -208.594, -269.999, 
289.228, -33.3032, -253.661, 121.035, 258.015, -270.001, -115.772, 200.524, -253.661, -283.965, 24.1878, -270.001, -115.772, -267.13, -253.661, 121.035, -209.639, -269.999, 
288.501, -32.0449, -251.907, 121.74, 256.794, -270.001, -116.499, 201.782, -251.907, -283.26, 22.9666, -270.001, -116.499, -265.872, -251.907, 121.74, -210.86, -269.999, 
287.644, -30.5608, -249.925, 122.53, 255.426, -270.001, -117.356, 203.266, -249.925, -282.47, 21.5986, -270.001, -117.356, -264.388, -249.925, 122.53, -212.228, -269.999, 
286.917, -29.3005, -248.316, 123.171, 254.315, -270.001, -118.083, 204.526, -248.316, -281.829, 20.488, -270.001, -118.083, -263.128, -248.316, 123.171, -213.339, -269.999, 
286.237, -28.1223, -246.872, 123.75, 253.313, -270.001, -118.764, 205.705, -246.872, -281.25, 19.4859, -270.001, -118.764, -261.949, -246.872, 123.75, -214.341, -269.999, 
285.494, -26.8358, -245.364, 124.362, 252.253, -270.001, -119.506, 206.991, -245.364, -280.638, 18.426, -270.001, -119.506, -260.663, -245.364, 124.362, -215.401, -269.999, 
284.472, -25.0667, -243.405, 125.174, 250.846, -270.001, -120.528, 208.76, -243.405, -279.826, 17.0185, -270.001, -120.528, -258.894, -243.405, 125.174, -216.808, -269.999, 
283.364, -23.1462, -241.43, 126.024, 249.373, -270.001, -121.637, 210.681, -241.43, -278.976, 15.5463, -270.001, -121.637, -256.973, -241.43, 126.024, -218.28, -269.999, 
282.423, -21.5176, -239.878, 126.723, 248.163, -270.001, -122.577, 212.309, -239.878, -278.277, 14.3361, -270.001, -122.577, -255.345, -239.878, 126.723, -219.491, -269.999, 
281.649, -20.1756, -238.684, 127.286, 247.188, -270.001, -123.352, 213.651, -238.684, -277.714, 13.3612, -270.001, -123.352, -254.003, -238.684, 127.286, -220.466, -269.999, 
280.8, -18.7051, -237.465, 127.891, 246.14, -270.001, -124.201, 215.122, -237.465, -277.109, 12.3134, -270.001, -124.201, -252.532, -237.465, 127.891, -221.513, -269.999, 
279.846, -17.0532, -236.205, 128.558, 244.986, -270.001, -125.154, 216.774, -236.205, -276.443, 11.1586, -270.001, -125.154, -250.88, -236.205, 128.557, -222.668, -269.999, 
278.742, -15.1409, -234.891, 129.315, 243.674, -270.001, -126.259, 218.686, -234.891, -275.685, 9.84709, -270.001, -126.258, -248.968, -234.891, 129.315, -223.98, -269.999, 
277.627, -13.2099, -233.723, 130.066, 242.373, -270.001, -127.373, 220.617, -233.723, -274.934, 8.54598, -270.001, -127.373, -247.037, -233.723, 130.066, -225.281, -269.999, 
276.733, -11.6622, -232.902, 130.66, 241.344, -270.001, -128.267, 222.165, -232.902, -274.34, 7.51722, -270.001, -128.267, -245.489, -232.902, 130.66, -226.31, -269.999, 
275.776, -10.0046, -232.136, 131.289, 240.254, -270.001, -129.224, 223.822, -232.136, -273.711, 6.42716, -270.001, -129.224, -243.832, -232.136, 131.289, -227.4, -269.999, 
274.694, -8.13053, -231.411, 131.994, 239.034, -270.001, -130.306, 225.696, -231.411, -273.006, 5.20691, -270.001, -130.306, -241.958, -231.411, 131.994, -228.62, -269.999, 
273.651, -6.32353, -230.854, 132.668, 237.867, -270.001, -131.349, 227.503, -230.852, -272.333, 4.04008, -270.001, -131.349, -240.151, -230.854, 132.667, -229.787, -269.999, 
272.858, -4.94935, -230.523, 133.177, 236.985, -270.001, -132.142, 228.877, -230.522, -271.823, 3.1577, -270.001, -132.143, -238.776, -230.523, 133.177, -230.669, -269.999, 
271.821, -3.15428, -230.213, 133.84, 235.837, -270.001, -133.179, 230.672, -230.212, -271.161, 2.0099, -270.001, -133.179, -236.981, -230.213, 133.839, -231.817, -269.999, 
270.929, -1.60961, -230.056, 134.408, 234.852, -270.001, -134.071, 232.217, -230.055, -270.592, 1.02489, -270.001, -134.071, -235.437, -230.056, 134.408, -232.802, -269.999, 
269.899, 0.174971, -230.001, 135.064, 233.716, -270.001, -135.101, 234.002, -230, -269.936, -0.111279, -270.001, -135.101, -233.652, -230.001, 135.064, -233.938, -269.999, 
268.927, 1.85826, -230.074, 135.683, 232.644, -270.001, -136.073, 235.685, -230.073, -269.317, -1.18336, -270.001, -136.073, -231.969, -230.074, 135.683, -235.01, -269.999, 
267.942, 3.56425, -230.272, 136.312, 231.556, -270.001, -137.058, 237.391, -230.27, -268.689, -2.27153, -270.001, -137.058, -230.263, -230.272, 136.311, -236.098, -269.999, 
266.964, 5.25814, -230.589, 136.937, 230.471, -270.001, -138.036, 239.085, -230.589, -268.063, -3.3556, -270.001, -138.036, -228.569, -230.589, 136.937, -237.182, -269.999, 
265.866, 7.15967, -231.093, 137.644, 229.248, -270.001, -139.134, 240.986, -231.093, -267.356, -4.57901, -270.001, -139.133, -226.667, -231.093, 137.644, -238.406, -269.999, 
264.727, 9.13285, -231.779, 138.382, 227.969, -270.001, -140.273, 242.96, -231.779, -266.618, -5.85815, -270.001, -140.273, -224.694, -231.779, 138.382, -239.685, -269.999, 
263.767, 10.7958, -232.486, 139.01, 226.881, -270.001, -141.233, 244.622, -232.486, -265.99, -6.946, -270.001, -141.233, -223.031, -232.486, 139.01, -240.773, -269.999, 
262.774, 12.5151, -233.341, 139.667, 225.744, -270.001, -142.226, 246.342, -233.341, -265.334, -8.08265, -270.001, -142.225, -221.312, -233.341, 139.666, -241.909, -269.999, 
261.901, 14.028, -234.198, 140.251, 224.732, -270.001, -143.099, 247.855, -234.197, -264.749, -9.09458, -270.001, -143.099, -219.799, -234.197, 140.251, -242.921, -269.999, 
260.934, 15.7031, -235.26, 140.906, 223.597, -270.001, -144.066, 249.53, -235.26, -264.094, -10.23, -270.001, -144.066, -218.124, -235.26, 140.906, -244.057, -269.999, 
260.096, 17.1541, -236.277, 141.483, 222.598, -270.001, -144.904, 250.981, -236.277, -263.517, -11.2286, -270.001, -144.904, -216.673, -236.277, 141.483, -245.055, -269.999, 
259.22, 18.671, -237.436, 142.095, 221.538, -270.001, -145.78, 252.498, -237.436, -262.905, -12.2893, -270.001, -145.78, -215.156, -237.436, 142.095, -246.116, -269.999, 
258.378, 20.1294, -238.644, 142.695, 220.499, -270.001, -146.622, 253.956, -238.644, -262.305, -13.328, -270.001, -146.622, -213.697, -238.644, 142.695, -247.155, -269.999, 
257.386, 21.8473, -240.182, 143.417, 219.248, -270.001, -147.613, 255.674, -240.182, -261.583, -14.5786, -270.001, -147.613, -211.979, -240.182, 143.417, -248.405, -269.999, 
256.564, 23.2714, -241.553, 144.03, 218.186, -270.001, -148.436, 257.098, -241.553, -260.97, -15.6409, -270.001, -148.436, -210.555, -241.553, 144.03, -249.467, -269.999, 
255.671, 24.8184, -243.14, 144.714, 217.002, -270.001, -149.329, 258.645, -243.14, -260.286, -16.8251, -270.001, -149.329, -209.008, -243.14, 144.714, -250.652, -269.999, 
254.968, 26.0365, -244.461, 145.267, 216.044, -270.001, -150.032, 259.863, -244.461, -259.733, -17.7834, -270.001, -150.032, -207.79, -244.461, 145.267, -251.61, -269.999, 
254.186, 27.3906, -246.005, 145.9, 214.948, -270.001, -150.814, 261.217, -246.005, -259.1, -18.8789, -270.001, -150.814, -206.436, -246.005, 145.9, -252.705, -269.999, 
253.429, 28.7023, -247.574, 146.533, 213.852, -270.001, -151.571, 262.529, -247.574, -258.467, -19.9752, -270.001, -151.571, -205.124, -247.574, 146.533, -253.802, -269.999, 
252.705, 29.9558, -249.143, 147.159, 212.767, -270.001, -152.295, 263.782, -249.143, -257.841, -21.0602, -270.001, -152.295, -203.871, -249.143, 147.159, -254.887, -269.999, 
251.961, 31.2443, -250.825, 147.829, 211.607, -270.001, -153.039, 265.071, -250.825, -257.172, -22.2198, -270.001, -153.039, -202.582, -250.825, 147.828, -256.046, -269.999, 
251.139, 32.6681, -252.767, 148.605, 210.263, -270.001, -153.861, 266.495, -252.767, -256.396, -23.5638, -270.001, -153.861, -201.159, -252.767, 148.604, -257.39, -269.999, 
250.427, 33.9014, -254.518, 149.314, 209.035, -270.001, -154.573, 267.728, -254.518, -255.687, -24.7917, -270.001, -154.573, -199.925, -254.518, 149.313, -258.618, -269.999, 
249.917, 34.7844, -255.812, 149.847, 208.112, -270.001, -155.083, 268.611, -255.812, -255.154, -25.715, -270.001, -155.083, -199.042, -255.812, 149.846, -259.542, -269.999, 
249.325, 35.8106, -257.357, 150.498, 206.984, -270.001, -155.675, 269.637, -257.357, -254.502, -26.8433, -270.001, -155.675, -198.016, -257.357, 150.498, -260.67, -269.999, 
248.839, 36.6519, -258.658, 151.063, 206.005, -270.001, -156.161, 270.478, -258.658, -253.937, -27.8218, -270.001, -156.161, -197.175, -258.658, 151.063, -261.648, -269.999, 
248.281, 37.6176, -260.188, 151.754, 204.809, -270.001, -156.718, 271.444, -260.188, -253.247, -29.0179, -270.001, -156.718, -196.209, -260.188, 151.753, -262.844, -269.999, 
247.874, 38.3225, -261.33, 152.293, 203.875, -270.001, -157.125, 272.149, -261.33, -252.707, -29.952, -270.001, -157.125, -195.504, -261.33, 152.293, -263.779, -269.999, 
247.458, 39.044, -262.521, 152.883, 202.852, -270.001, -157.542, 272.87, -262.521, -252.117, -30.9747, -270.001, -157.542, -194.783, -262.521, 152.883, -264.801, -269.999, 
247.076, 39.7053, -263.632, 153.468, 201.839, -270.001, -157.924, 273.532, -263.632, -251.532, -31.9875, -270.001, -157.924, -194.121, -263.632, 153.468, -265.814, -269.999, 
246.626, 40.4845, -264.965, 154.228, 200.524, -270.001, -158.374, 274.311, -264.965, -250.772, -33.3035, -270.001, -158.374, -193.342, -264.965, 154.228, -267.13, -269.999, 
246.197, 41.2272, -266.259, 155.054, 199.092, -270.001, -158.802, 275.054, -266.259, -249.946, -34.7347, -270.001, -158.802, -192.6, -266.259, 155.054, -268.561, -269.999, 
245.931, 41.6886, -267.076, 155.643, 198.073, -270.001, -159.069, 275.515, -267.075, -249.357, -35.7543, -270.001, -159.069, -192.138, -267.076, 155.643, -269.581, -269.999, 
245.706, 42.0783, -267.772, 156.209, 197.093, -270.001, -159.294, 275.905, -267.772, -248.792, -36.7341, -270.001, -159.294, -191.748, -267.772, 156.208, -270.561, -269.999, 
245.48, 42.4698, -268.478, 156.876, 195.937, -270.001, -159.52, 276.296, -268.478, -248.124, -37.8902, -270.001, -159.52, -191.357, -268.478, 156.876, -271.717, -269.999, 
245.269, 42.8358, -269.144, 157.664, 194.571, -270.001, -159.731, 276.662, -269.144, -247.336, -39.2558, -270.001, -159.731, -190.991, -269.144, 157.664, -273.082, -269.999, 
245.094, 43.1375, -269.697, 158.616, 192.924, -270.001, -159.905, 276.964, -269.697, -246.385, -40.9032, -270.001, -159.905, -190.689, -269.697, 158.615, -274.73, -269.999, 
245.02, 43.2667, -269.936, 159.364, 191.627, -270.001, -159.98, 277.093, -269.935, -245.636, -42.1998, -270.001, -159.98, -190.56, -269.936, 159.364, -276.026, -269.999, 
245.117, 43.0975, -269.999, 159.999, 190.527, -269.998, -159.883, 276.925, -270.001, -245.001, -43.3001, -269.998, -159.882, -190.729, -269.999, 159.999, -277.127, -269.997, 
245.902, 41.7382, -269.999, 159.96, 190.595, -269.872, -159.098, 275.565, -270.001, -245.04, -43.2317, -269.872, -159.097, -192.089, -269.999, 159.96, -277.059, -269.872, 
246.796, 40.1909, -269.999, 159.841, 190.801, -269.494, -158.204, 274.018, -270.001, -245.159, -43.026, -269.494, -158.204, -193.636, -269.999, 159.841, -276.853, -269.494, 
247.651, 38.7086, -269.999, 159.654, 191.125, -268.9, -157.349, 272.536, -270.001, -245.346, -42.7017, -268.9, -157.348, -195.118, -269.999, 159.654, -276.529, -268.901, 
248.279, 37.6223, -269.999, 159.471, 191.441, -268.327, -156.721, 271.449, -270.001, -245.529, -42.3857, -268.327, -156.721, -196.205, -269.999, 159.472, -276.213, -268.327, 
248.898, 36.5489, -269.999, 159.254, 191.818, -267.648, -156.102, 270.376, -270.001, -245.746, -42.0088, -267.648, -156.101, -197.278, -269.999, 159.254, -275.836, -267.648, 
249.506, 35.4964, -269.999, 159.005, 192.25, -266.879, -155.494, 269.324, -270.001, -245.995, -41.5774, -266.879, -155.494, -198.33, -269.999, 159.005, -275.405, -266.879, 
250.157, 34.3693, -269.999, 158.699, 192.779, -265.946, -154.843, 268.196, -270.001, -246.301, -41.0482, -265.946, -154.843, -199.457, -269.999, 158.699, -274.875, -265.946, 
250.867, 33.1383, -269.999, 158.32, 193.435, -264.806, -154.133, 266.965, -270.001, -246.68, -40.3917, -264.806, -154.132, -200.688, -269.999, 158.32, -274.219, -264.806, 
251.506, 32.0319, -269.999, 157.94, 194.094, -263.68, -153.494, 265.859, -270.001, -247.06, -39.7332, -263.68, -153.493, -201.795, -269.999, 157.94, -273.56, -263.68, 
252.231, 30.7767, -269.999, 157.464, 194.919, -262.296, -152.769, 264.604, -270.001, -247.536, -38.9084, -262.296, -152.769, -203.05, -269.999, 157.464, -272.736, -262.296, 
252.847, 29.7099, -269.999, 157.023, 195.683, -261.04, -152.153, 263.537, -270.001, -247.978, -38.1441, -261.04, -152.153, -204.117, -269.999, 157.023, -271.971, -261.04, 
253.523, 28.538, -269.999, 156.5, 196.588, -259.584, -151.477, 262.365, -270.001, -248.5, -37.2386, -259.584, -151.476, -205.289, -269.999, 156.5, -271.066, -259.584, 
254.225, 27.3229, -269.999, 155.917, 197.598, -258.001, -150.775, 261.15, -270.001, -249.083, -36.2288, -258.001, -150.775, -206.504, -269.999, 155.917, -270.056, -258.001, 
255.171, 25.6848, -269.999, 155.067, 199.071, -255.771, -149.829, 259.512, -270.001, -249.934, -34.7563, -255.771, -149.829, -208.142, -269.999, 155.067, -268.583, -255.771, 
255.825, 24.5509, -269.999, 154.436, 200.162, -254.178, -149.175, 258.378, -270.001, -250.564, -33.6648, -254.178, -149.174, -209.276, -269.999, 154.437, -267.492, -254.178, 
256.364, 23.6174, -269.999, 153.893, 201.103, -252.845, -148.636, 257.444, -270.001, -251.107, -32.7236, -252.845, -148.635, -210.209, -269.999, 153.893, -266.551, -252.845, 
257.001, 22.5142, -269.999, 153.223, 202.264, -251.253, -147.999, 256.341, -270.001, -251.777, -31.5627, -251.253, -147.998, -211.313, -269.999, 153.223, -265.39, -251.253, 
257.649, 21.3917, -269.999, 152.511, 203.497, -249.625, -147.351, 255.219, -270.001, -252.489, -30.3298, -249.625, -147.35, -212.435, -269.999, 152.511, -264.157, -249.625, 
258.399, 20.0932, -269.999, 151.651, 204.986, -247.746, -146.601, 253.92, -270.001, -253.349, -28.8409, -247.746, -146.601, -213.734, -269.999, 151.651, -262.668, -247.746, 
259.266, 18.5921, -269.999, 150.612, 206.787, -245.599, -145.734, 252.419, -270.001, -254.388, -27.0404, -245.599, -145.734, -215.235, -269.999, 150.612, -260.867, -245.599, 
259.88, 17.528, -269.999, 149.847, 208.112, -244.107, -145.12, 251.355, -270.001, -255.154, -25.7149, -244.107, -145.12, -216.299, -269.999, 149.847, -259.542, -244.107, 
